_id,hotel_name,hotel_id,hotel_location_info,hotel_grade_text,hotel_city_name,secondary_address,primary_address,lat,lng,province,city,area
674fcd75e087432f8b68b73e,天津河东希尔顿欢朋酒店,tianjin_city_30498,近万达广场(河东店) · 天津站/古文化街/意大利风情区,高档型,天津,万达广场(河东店),天津站/古文化街/意大利风情区,39.128863,117.264711,天津市,天津市,河东区
674fcd75e087432f8b68b749,坐忘山林温泉民宿(天津蓟州店),tianjin_city_30624,盘山风景区及周边,高档型,天津,盘山风景区及周边,,40.170716,117.539373,天津市,天津市,蓟州区
674fcd75e087432f8b68b751,天津仁恒薇乐酒店(海河教育园国家会展中心店),tianjin_city_30768,近龙湖天宸原著 · 新国家会展中心/津南大学城,高档型,天津,龙湖天宸原著,新国家会展中心/津南大学城,,,,,
674fcd75e087432f8b68b755,天津天津站希尔顿欢朋酒店,tianjin_city_30806,近天津站 · 天津站/古文化街/意大利风情区,高档型,天津,天津站,天津站/古文化街/意大利风情区,39.141502,117.208818,天津市,天津市,河北区
674fcd75e087432f8b68b75b,天津滨海万达悦华酒店,tianjin_city_30839,近天津滨海新区大港经济开发区 · 大港,高档型,天津,天津滨海新区大港经济开发区,大港,38.864216,117.478639,天津市,天津市,滨海新区
674fcd75e087432f8b68b75e,天津之眼逸扉酒店,tianjin_city_30918,近天津之眼摩天轮 · 天津之眼商圈,高档型,天津,天津之眼摩天轮,天津之眼商圈,39.165205,117.200403,天津市,天津市,河北区
674fcd75e087432f8b68b76f,天津南京路希尔顿欢朋酒店,tianjin_city_31057,近小白楼地铁站 · 滨江道商圈,高档型,天津,小白楼地铁站,滨江道商圈,39.118693,117.22988,天津市,天津市,河西区
674fcd75e087432f8b68b780,凯里亚德酒店(天津于家堡金融中心店),tianjin_city_3140,近天津港口医院 · 东疆湾度假区,高档型,天津,天津港口医院,东疆湾度假区,39.009186,117.721706,天津市,天津市,滨海新区
674fcd75e087432f8b68b782,建国铂萃酒店(天津之眼店),tianjin_city_31454,近天津之眼摩天轮 · 天津之眼商圈,高档型,天津,天津之眼摩天轮,天津之眼商圈,39.155335,117.19988,天津市,天津市,河北区
674fcd75e087432f8b68b788,天津盛澜国际酒店,tianjin_city_3154,近靖江路地铁站 · 天津站/古文化街/意大利风情区,高档型,天津,靖江路地铁站,天津站/古文化街/意大利风情区,39.149145,117.260789,天津市,天津市,河东区
674fcd75e087432f8b68b78b,丽柏酒店(天津静海万达广场店),tianjin_city_31599,近静海第一中学 · 静海城区,高档型,天津,静海第一中学,静海城区,38.948647,116.96271,天津市,天津市,静海区
674fcd75e087432f8b68b790,天津大学鞍山西道地铁站亚朵酒店,tianjin_city_31667,近文澜路与西湖道交叉口 · 天津大学商圈,高档型,天津,文澜路与西湖道交叉口,天津大学商圈,39.105166,117.201946,天津市,天津市,河西区
674fcd75e087432f8b68b799,天津中北海泰产业园亚朵酒店,tianjin_city_31818,近天津市公安局 · 西青大学城,高档型,天津,天津市公安局,西青大学城,39.110863,117.100326,天津市,天津市,西青区
674fcd75e087432f8b68b79b,天津河东麦客达温德姆酒店,tianjin_city_31849,近温泉足疗 · 滨江道商圈,高档型,天津,温泉足疗,滨江道商圈,,,,,
674fcd75e087432f8b68b79d,天津津湾广场五大道亚朵酒店,tianjin_city_31874,近滨江道商业街 · 天津站/古文化街/意大利风情区,高档型,天津,滨江道商业街,天津站/古文化街/意大利风情区,39.140832,117.211937,天津市,天津市,河北区
674fcd75e087432f8b68b79e,天津天保辉盛庭国际公寓,tianjin_city_31878,近天津市肿瘤医院空港医院 · 滨海机场商圈,高档型,天津,天津市肿瘤医院空港医院,滨海机场商圈,39.155419,117.407113,天津市,天津市,东丽区
674fcd75e087432f8b68b7c6,格林东方酒店(天津滨海新区中新生态城店),tianjin_city_34092,近中新天津生态城动漫公园 · 生态城,高档型,天津,中新天津生态城动漫公园,生态城,39.111228,117.757549,天津市,天津市,滨海新区
674fcd75e087432f8b68b7d6,天津生态城希尔顿欢朋酒店,tianjin_city_34426,近东方文化广场 · 生态城,高档型,天津,东方文化广场,生态城,39.132766,117.750819,天津市,天津市,滨海新区
674fcd75e087432f8b68b7f3,璞晶唯庭酒店(东丽广场张贵庄地铁站店),tianjin_city_35071,近张贵庄地铁站 · 滨海机场商圈,高档型,天津,张贵庄地铁站,滨海机场商圈,,,,,
674fcd75e087432f8b68b804,天津北辰希尔顿欢朋酒店,tianjin_city_35226,近刘园地铁站 · 刘园商圈,高档型,天津,刘园地铁站,刘园商圈,39.208148,117.128451,天津市,天津市,北辰区
674fcd75e087432f8b68b80a,美悦酒店(新国家会展中心海河科技园店),tianjin_city_35288,近天津市津南医院 · 新国家会展中心/津南大学城,高档型,天津,天津市津南医院,新国家会展中心/津南大学城,,,,,
674fcd75e087432f8b68b810,天津津南大学城诺富特酒店,tianjin_city_35345,近双港地铁站 · 新国家会展中心/津南大学城,高档型,天津,双港地铁站,新国家会展中心/津南大学城,39.040224,117.340373,天津市,天津市,津南区
674fcd75e087432f8b68b819,天津友谊宾馆,tianjin_city_40,近五大道 · 滨江道商圈,高档型,天津,五大道,滨江道商圈,39.123576,117.212309,天津市,天津市,和平区
674fcd75e087432f8b68b81d,天津金角酒店(津港公路八里台工业园店),tianjin_city_4134,近八里台镇 · 新国家会展中心/津南大学城,高档型,天津,八里台镇,新国家会展中心/津南大学城,38.951809,117.342508,天津市,天津市,津南区
674fcd75e087432f8b68b861,天津锦龙国际酒店,tianjin_city_5396,近华苑地铁站 · 奥体中心/水上公园,高档型,天津,华苑地铁站,奥体中心/水上公园,39.095367,117.13627,天津市,天津市,西青区
